dataset,meta-estimator,outcome_model,params_outcome_model,mean_test_max_error,std_test_max_error,rank_test_max_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,mean_test_neg_median_absolute_error,std_test_neg_median_absolute_error,rank_test_neg_median_absolute_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,mean_test_r2,std_test_r2,rank_test_r2,ate_mean_abs_error,ate_bias,ate_abs_bias,ate_squared_bias,ate_variance,ate_std_error,ate_mse,ate_rmse,mean_ite_bias,mean_ite_abs_bias,mean_ite_squared_bias,mean_ite_variance,mean_ite_std_error,mean_ite_mse,mean_ite_rmse,mean_pehe_squared,mean_pehe,std_of_ite_bias,std_of_ite_abs_bias,std_of_ite_squared_bias,std_of_ite_variance,std_of_ite_std_error,std_of_ite_mse,std_of_ite_rmse,std_of_pehe_squared,std_of_pehe,time,param_alpha,param_C,param_svm__C,param_n_neighbors,param_max_depth,prop_score_model,params_prop_score_model,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,mean_test_f1,std_test_f1,rank_test_f1,mean_test_precision,std_test_precision,rank_test_precision,mean_test_recall,std_test_recall,rank_test_recall,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2351.6,-2127.35,2127.35,4525636.67,2184650.66,1478.06,6710287.33,2590.42,,,,,,,,,,,,,,,,,,,0.2,,1.0,,,,LogisticRegression_l2,{'C': 1.0},0.94,0.0,2.6,0.5,0.0,2.6,0.37,0.07,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,5.8
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2351.71,-2127.47,2127.47,4526139.05,2184613.46,1478.04,6710752.51,2590.51,,,,,,,,,,,,,,,,,,,0.15,,10.0,,,,LogisticRegression_l2,{'C': 10.0},0.94,0.0,2.6,0.5,0.0,2.6,0.37,0.07,5.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,6.0
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2351.72,-2127.48,2127.48,4526189.32,2184609.74,1478.04,6710799.06,2590.52,,,,,,,,,,,,,,,,,,,0.09,,100.0,,,,LogisticRegression_l2,{'C': 100.0},0.94,0.0,2.6,0.5,0.0,2.6,0.38,0.07,3.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,4.8
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2351.72,-2127.49,2127.49,4526194.35,2184609.37,1478.04,6710803.71,2590.52,,,,,,,,,,,,,,,,,,,0.09,,1000.0,,,,LogisticRegression_l2,{'C': 1000.0},0.94,0.0,2.6,0.5,0.0,2.6,0.37,0.07,4.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,4.2
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2351.72,-2127.49,2127.49,4526194.85,2184609.33,1478.04,6710804.18,2590.52,,,,,,,,,,,,,,,,,,,0.09,,10000.0,,,,LogisticRegression_l2,{'C': 10000.0},0.94,0.0,2.6,0.5,0.0,2.6,0.38,0.07,3.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,4.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2351.72,-2127.49,2127.49,4526194.9,2184609.33,1478.04,6710804.23,2590.52,,,,,,,,,,,,,,,,,,,0.08,,100000.0,,,,LogisticRegression_l2,{'C': 100000.0},0.94,0.0,2.6,0.5,0.0,2.6,0.38,0.07,3.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,4.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2351.72,-2127.49,2127.49,4526194.9,2184609.33,1478.04,6710804.23,2590.52,,,,,,,,,,,,,,,,,,,0.08,,,,,,LogisticRegression,{},0.94,0.0,1.0,0.5,0.0,1.0,0.38,0.07,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,1.0
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2168.85,-1933.0,1933.0,3736489.83,2393751.39,1547.18,6130241.21,2475.93,,,,,,,,,,,,,,,,,,,0.08,,0.0,,,,LogisticRegression_l2_liblinear,{'C': 0.0001},0.94,0.0,1.0,0.5,0.0,1.0,0.39,0.08,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,3.0
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2279.6,-2045.55,2045.55,4184280.32,2251764.87,1500.59,6436045.2,2536.94,,,,,,,,,,,,,,,,,,,0.08,,0.0,,,,LogisticRegression_l2_liblinear,{'C': 0.001},0.94,0.0,1.0,0.5,0.0,1.0,0.38,0.08,1.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,4.8
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2346.83,-2112.83,2112.83,4464062.47,2217488.08,1489.12,6681550.55,2584.87,,,,,,,,,,,,,,,,,,,0.08,,0.01,,,,LogisticRegression_l2_liblinear,{'C': 0.01},0.94,0.0,1.0,0.5,0.0,1.0,0.38,0.07,2.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,2.6
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2357.76,-2123.77,2123.77,4510381.1,2215401.48,1488.42,6725782.58,2593.41,,,,,,,,,,,,,,,,,,,0.08,,0.1,,,,LogisticRegression_l2_liblinear,{'C': 0.1},0.94,0.0,1.0,0.5,0.0,1.0,0.37,0.07,3.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,3.0
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2358.93,-2124.93,2124.93,4515326.78,2215236.34,1488.37,6730563.13,2594.33,,,,,,,,,,,,,,,,,,,0.08,,1.0,,,,LogisticRegression_l2_liblinear,{'C': 1.0},0.94,0.0,1.0,0.5,0.0,1.0,0.37,0.07,3.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,3.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2359.04,-2125.05,2125.05,4515824.68,2215220.33,1488.36,6731045.01,2594.43,,,,,,,,,,,,,,,,,,,0.08,,10.0,,,,LogisticRegression_l2_liblinear,{'C': 10.0},0.94,0.0,1.0,0.5,0.0,1.0,0.37,0.07,3.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,3.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2359.05,-2125.06,2125.06,4515874.5,2215218.73,1488.36,6731093.24,2594.44,,,,,,,,,,,,,,,,,,,0.08,,100.0,,,,LogisticRegression_l2_liblinear,{'C': 100.0},0.94,0.0,1.0,0.5,0.0,1.0,0.37,0.07,3.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,3.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2359.06,-2125.06,2125.06,4515879.48,2215218.58,1488.36,6731098.06,2594.44,,,,,,,,,,,,,,,,,,,0.08,,1000.0,,,,LogisticRegression_l2_liblinear,{'C': 1000.0},0.94,0.0,1.0,0.5,0.0,1.0,0.37,0.07,3.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,3.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2359.06,-2125.06,2125.06,4515879.98,2215218.56,1488.36,6731098.54,2594.44,,,,,,,,,,,,,,,,,,,0.08,,10000.0,,,,LogisticRegression_l2_liblinear,{'C': 10000.0},0.94,0.0,1.0,0.5,0.0,1.0,0.37,0.07,3.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,3.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2359.06,-2125.06,2125.06,4515880.03,2215218.56,1488.36,6731098.59,2594.44,,,,,,,,,,,,,,,,,,,0.08,,100000.0,,,,LogisticRegression_l2_liblinear,{'C': 100000.0},0.94,0.0,1.0,0.5,0.0,1.0,0.37,0.07,3.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,3.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2069.21,-1732.91,1732.91,3002971.86,2433983.74,1560.12,5436955.6,2331.73,,,,,,,,,,,,,,,,,,,0.08,,0.0,,,,LogisticRegression_l1_liblinear,{'C': 0.0001},0.94,0.0,1.0,0.5,0.0,4.0,0.34,0.05,9.6,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.92,0.02,3.0
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2124.08,-1860.79,1860.79,3462535.17,2389087.4,1545.67,5851622.57,2419.01,,,,,,,,,,,,,,,,,,,0.08,,0.0,,,,LogisticRegression_l1_liblinear,{'C': 0.001},0.94,0.0,1.0,0.5,0.0,4.0,0.34,0.05,9.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.92,0.02,3.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2189.73,-1950.5,1950.5,3804459.37,2370619.95,1539.68,6175079.32,2484.97,,,,,,,,,,,,,,,,,,,0.07,,0.01,,,,LogisticRegression_l1_liblinear,{'C': 0.01},0.94,0.0,1.0,0.5,0.0,4.0,0.38,0.08,2.8,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.92,0.02,1.6
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2326.78,-2098.96,2098.96,4405636.57,2198726.25,1482.81,6604362.82,2569.9,,,,,,,,,,,,,,,,,,,0.07,,0.1,,,,LogisticRegression_l1_liblinear,{'C': 0.1},0.94,0.0,1.0,0.5,0.0,4.0,0.38,0.07,2.2,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.92,0.02,2.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2429.21,-2039.93,2039.93,4161326.73,2597309.08,1611.62,6758635.81,2599.74,,,,,,,,,,,,,,,,,,,0.08,,1.0,,,,LogisticRegression_l1_liblinear,{'C': 1.0},0.94,0.0,4.6,0.5,0.0,6.4,0.36,0.06,5.6,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.92,0.02,5.6
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2529.92,-1922.78,1922.78,3697095.78,3259476.82,1805.4,6956572.59,2637.53,,,,,,,,,,,,,,,,,,,0.08,,10.0,,,,LogisticRegression_l1_liblinear,{'C': 10.0},0.94,0.0,3.4,0.51,0.01,2.2,0.36,0.06,4.8,0.05,0.04,1.8,0.23,0.22,1.2,0.03,0.03,2.2,0.92,0.02,7.2
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2521.81,-1904.61,1904.61,3627551.68,3269840.15,1808.27,6897391.82,2626.29,,,,,,,,,,,,,,,,,,,0.07,,100.0,,,,LogisticRegression_l1_liblinear,{'C': 100.0},0.94,0.0,5.8,0.51,0.02,3.4,0.36,0.06,4.2,0.04,0.05,2.2,0.17,0.19,2.2,0.03,0.04,2.0,0.92,0.02,7.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2522.57,-1902.96,1902.96,3621259.76,3277616.74,1810.42,6898876.5,2626.57,,,,,,,,,,,,,,,,,,,0.07,,1000.0,,,,LogisticRegression_l1_liblinear,{'C': 1000.0},0.94,0.0,5.4,0.51,0.01,3.4,0.36,0.06,6.0,0.04,0.04,1.8,0.21,0.23,1.6,0.03,0.03,1.8,0.92,0.02,7.6
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2522.55,-1902.88,1902.88,3620963.69,3277759.34,1810.46,6898723.04,2626.54,,,,,,,,,,,,,,,,,,,0.08,,10000.0,,,,LogisticRegression_l1_liblinear,{'C': 10000.0},0.94,0.0,5.6,0.51,0.02,3.0,0.36,0.06,4.0,0.05,0.05,1.6,0.2,0.23,1.8,0.03,0.04,1.2,0.92,0.02,7.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2522.55,-1902.88,1902.88,3620934.05,3277773.59,1810.46,6898707.64,2626.54,,,,,,,,,,,,,,,,,,,0.08,,100000.0,,,,LogisticRegression_l1_liblinear,{'C': 100000.0},0.94,0.0,4.8,0.51,0.02,3.4,0.36,0.06,6.8,0.05,0.05,2.4,0.22,0.2,2.4,0.03,0.03,1.6,0.92,0.02,9.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2067.29,-1728.93,1728.93,2989202.0,2438442.43,1561.55,5427644.42,2329.73,,,,,,,,,,,,,,,,,,,0.1,,0.0,,,,LogisticRegression_l1_saga,{'C': 0.0001},0.94,0.0,1.0,0.5,0.0,1.0,0.34,0.05,9.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,7.6
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2105.02,-1837.95,1837.95,3378077.13,2361577.25,1536.74,5739654.38,2395.76,,,,,,,,,,,,,,,,,,,0.09,,0.0,,,,LogisticRegression_l1_saga,{'C': 0.001},0.94,0.0,1.0,0.5,0.0,1.0,0.34,0.05,9.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,8.2
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2109.14,-1849.66,1849.66,3421251.64,2353629.69,1534.15,5774881.34,2403.1,,,,,,,,,,,,,,,,,,,0.08,,0.01,,,,LogisticRegression_l1_saga,{'C': 0.01},0.94,0.0,1.0,0.5,0.0,1.0,0.38,0.08,6.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,4.6
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2109.56,-1850.84,1850.84,3425624.23,2352808.93,1533.89,5778433.15,2403.84,,,,,,,,,,,,,,,,,,,0.08,,0.1,,,,LogisticRegression_l1_saga,{'C': 0.1},0.94,0.0,1.0,0.5,0.0,1.0,0.39,0.08,4.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,5.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2109.6,-1850.96,1850.96,3426061.85,2352727.06,1533.86,5778788.9,2403.91,,,,,,,,,,,,,,,,,,,0.08,,1.0,,,,LogisticRegression_l1_saga,{'C': 1.0},0.94,0.0,1.0,0.5,0.0,1.0,0.39,0.08,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,3.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2109.6,-1850.97,1850.97,3426105.62,2352718.86,1533.86,5778824.48,2403.92,,,,,,,,,,,,,,,,,,,0.08,,10.0,,,,LogisticRegression_l1_saga,{'C': 10.0},0.94,0.0,1.0,0.5,0.0,1.0,0.39,0.08,3.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,4.0
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2109.6,-1850.98,1850.98,3426109.99,2352718.05,1533.86,5778828.04,2403.92,,,,,,,,,,,,,,,,,,,0.08,,100.0,,,,LogisticRegression_l1_saga,{'C': 100.0},0.94,0.0,1.0,0.5,0.0,1.0,0.39,0.08,2.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,3.2
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2109.6,-1850.98,1850.98,3426110.43,2352717.96,1533.86,5778828.4,2403.92,,,,,,,,,,,,,,,,,,,0.08,,1000.0,,,,LogisticRegression_l1_saga,{'C': 1000.0},0.94,0.0,1.0,0.5,0.0,1.0,0.39,0.08,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,3.6
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2109.6,-1850.98,1850.98,3426110.48,2352717.96,1533.86,5778828.43,2403.92,,,,,,,,,,,,,,,,,,,0.08,,10000.0,,,,LogisticRegression_l1_saga,{'C': 10000.0},0.94,0.0,1.0,0.5,0.0,1.0,0.39,0.08,1.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,2.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2109.6,-1850.98,1850.98,3426110.48,2352717.95,1533.86,5778828.44,2403.92,,,,,,,,,,,,,,,,,,,0.08,,100000.0,,,,LogisticRegression_l1_saga,{'C': 100000.0},0.94,0.0,1.0,0.5,0.0,1.0,0.39,0.08,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92,0.02,2.6
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2472.02,-1097.66,1097.66,1204857.21,5297003.46,2301.52,6501860.68,2549.87,,,,,,,,,,,,,,,,,,,0.08,,,,,,LDA,{},0.94,0.0,1.0,0.51,0.01,1.0,0.33,0.06,1.0,0.04,0.04,1.0,0.19,0.27,1.0,0.02,0.02,1.0,0.9,0.03,1.0
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2472.13,-1101.51,1101.51,1213315.17,5283241.49,2298.53,6496556.66,2548.83,,,,,,,,,,,,,,,,,,,0.08,,,,,,LDA_shrinkage,{},0.94,0.0,1.0,0.51,0.01,1.0,0.33,0.06,1.0,0.03,0.04,1.0,0.14,0.24,1.0,0.02,0.02,1.0,0.9,0.03,1.0
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,7926.14,7210.86,7210.86,51996523.09,32105124.0,5666.14,84101647.09,9170.7,,,,,,,,,,,,,,,,,,,0.08,,,,,,QDA,{},0.89,0.02,1.0,0.75,0.05,1.0,0.34,0.08,1.0,0.4,0.07,1.0,0.31,0.06,1.0,0.59,0.09,1.0,0.89,0.05,1.0
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,3222.22,-2462.19,2462.19,6062365.27,5658485.74,2378.76,11720851.01,3423.57,,,,,,,,,,,,,,,,,,,0.08,,0.0,,,,SVM_sigmoid,{'C': 0.0001},0.94,0.0,1.0,0.5,0.0,2.0,0.25,0.05,5.6,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.8,0.05,1.6
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,3306.77,-2372.71,2372.71,5629756.02,6244029.27,2498.81,11873785.29,3445.84,,,,,,,,,,,,,,,,,,,0.08,,0.0,,,,SVM_sigmoid,{'C': 0.001},0.94,0.0,1.0,0.5,0.0,2.0,0.25,0.05,8.4,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.8,0.05,6.6
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,3363.22,-2306.67,2306.67,5320725.66,6765016.19,2600.96,12085741.84,3476.46,,,,,,,,,,,,,,,,,,,0.08,,0.01,,,,SVM_sigmoid,{'C': 0.01},0.94,0.0,1.0,0.5,0.0,2.0,0.25,0.05,5.2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.8,0.05,5.8
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,3364.27,-2307.74,2307.74,5325642.81,6769248.13,2601.78,12094890.94,3477.77,,,,,,,,,,,,,,,,,,,0.08,,0.1,,,,SVM_sigmoid,{'C': 0.1},0.94,0.0,1.0,0.5,0.0,2.0,0.25,0.05,2.8,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.8,0.05,4.2
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,3364.06,-2307.52,2307.52,5324635.86,6768278.99,2601.59,12092914.85,3477.49,,,,,,,,,,,,,,,,,,,0.08,,1.0,,,,SVM_sigmoid,{'C': 1.0},0.93,0.0,5.0,0.5,0.0,6.0,0.25,0.05,2.4,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.8,0.05,4.0
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,3359.99,-2311.59,2311.59,5343426.61,6728095.51,2593.86,12071522.12,3474.41,,,,,,,,,,,,,,,,,,,0.08,,10.0,,,,SVM_sigmoid,{'C': 10.0},0.93,0.01,6.0,0.5,0.02,5.8,0.25,0.05,3.0,0.02,0.03,1.8,0.01,0.03,1.8,0.02,0.05,1.8,0.8,0.05,4.6
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,3358.39,-2313.18,2313.18,5350805.56,6712363.94,2590.82,12063169.5,3473.21,,,,,,,,,,,,,,,,,,,0.08,,100.0,,,,SVM_sigmoid,{'C': 100.0},0.93,0.01,6.6,0.51,0.02,5.6,0.25,0.05,3.6,0.03,0.04,1.2,0.03,0.04,1.2,0.04,0.05,1.2,0.8,0.05,5.2
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,3275.94,-2231.05,2231.05,4977578.18,6402097.86,2530.24,11379676.03,3373.38,,,,,,,,,,,,,,,,,,,0.08,,1000.0,,,,SVM_sigmoid,{'C': 1000.0},0.93,0.01,7.0,0.51,0.02,6.0,0.24,0.05,6.0,0.03,0.04,1.2,0.03,0.04,1.2,0.04,0.05,1.2,0.8,0.05,6.0
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,3358.22,-2313.36,2313.36,5351620.49,6710637.02,2590.49,12062257.51,3473.08,,,,,,,,,,,,,,,,,,,0.08,,10000.0,,,,SVM_sigmoid,{'C': 10000.0},0.93,0.01,7.0,0.51,0.02,6.0,0.24,0.05,6.2,0.03,0.04,1.2,0.03,0.04,1.2,0.04,0.05,1.2,0.8,0.05,5.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,3358.22,-2313.36,2313.36,5351627.87,6710621.33,2590.49,12062249.2,3473.07,,,,,,,,,,,,,,,,,,,0.08,,100000.0,,,,SVM_sigmoid,{'C': 100000.0},0.93,0.01,7.0,0.51,0.02,5.8,0.24,0.05,6.0,0.04,0.03,1.0,0.05,0.03,1.0,0.05,0.04,1.0,0.8,0.05,5.2
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2107.94,-1638.49,1638.49,2684660.2,2109564.24,1452.43,4794224.44,2189.57,,,,,,,,,,,,,,,,,,,0.1,,,0.0,,,Standardized_SVM_rbf,{'svm__C': 0.0001},0.94,0.0,1.0,0.5,0.0,5.4,0.19,0.05,9.2,0.0,0.0,5.4,0.0,0.0,5.4,0.0,0.0,5.4,0.75,0.07,8.8
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,2216.69,-1440.86,1440.86,2076089.88,2928025.02,1711.15,5004114.91,2236.99,,,,,,,,,,,,,,,,,,,0.09,,,0.0,,,Standardized_SVM_rbf,{'svm__C': 0.001},0.94,0.0,1.0,0.5,0.0,5.4,0.17,0.07,8.8,0.0,0.0,5.4,0.0,0.0,5.4,0.0,0.0,5.4,0.64,0.11,10.0
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,1848.75,-1322.97,1322.97,1750246.22,1976810.43,1405.99,3727056.65,1930.56,,,,,,,,,,,,,,,,,,,0.1,,,0.01,,,Standardized_SVM_rbf,{'svm__C': 0.01},0.94,0.0,1.0,0.5,0.0,5.4,0.23,0.07,7.0,0.0,0.0,5.4,0.0,0.0,5.4,0.0,0.0,5.4,0.79,0.05,7.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,1664.59,-1161.48,1161.48,1349045.2,2128118.93,1458.81,3477164.13,1864.72,,,,,,,,,,,,,,,,,,,0.1,,,0.1,,,Standardized_SVM_rbf,{'svm__C': 0.1},0.94,0.0,1.0,0.5,0.0,5.4,0.25,0.06,5.0,0.0,0.0,5.4,0.0,0.0,5.4,0.0,0.0,5.4,0.82,0.04,5.8
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,1675.41,-1117.32,1117.32,1248404.98,2325197.24,1524.86,3573602.22,1890.4,,,,,,,,,,,,,,,,,,,0.09,,,1.0,,,Standardized_SVM_rbf,{'svm__C': 1.0},0.94,0.0,1.0,0.5,0.0,5.4,0.26,0.06,4.2,0.0,0.0,5.4,0.0,0.0,5.4,0.0,0.0,5.4,0.83,0.03,4.8
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,1899.16,-1445.03,1445.03,2088107.62,1771657.89,1331.04,3859765.51,1964.63,,,,,,,,,,,,,,,,,,,0.09,,,10.0,,,Standardized_SVM_rbf,{'svm__C': 10.0},0.94,0.0,6.0,0.51,0.01,8.0,0.26,0.05,3.0,0.05,0.04,5.0,0.15,0.14,4.2,0.03,0.03,5.0,0.83,0.04,5.0
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,1867.34,-1327.76,1327.76,1762949.49,1851214.68,1360.59,3614164.17,1901.1,,,,,,,,,,,,,,,,,,,4.82,,,100.0,,,Standardized_SVM_rbf,{'svm__C': 100.0},0.92,0.01,7.0,0.56,0.03,3.6,0.27,0.05,3.0,0.18,0.08,3.6,0.26,0.12,2.4,0.14,0.07,4.0,0.83,0.04,4.4
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,1731.39,-1168.37,1168.37,1365080.62,1860781.48,1364.1,3225862.1,1796.07,,,,,,,,,,,,,,,,,,,0.11,,,1000.0,,,Standardized_SVM_rbf,{'svm__C': 1000.0},0.91,0.01,8.0,0.6,0.05,2.4,0.25,0.04,4.4,0.24,0.08,2.2,0.25,0.08,2.0,0.23,0.09,2.4,0.84,0.03,3.6
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,1745.81,-1139.5,1139.5,1298452.85,1985605.15,1409.12,3284058.0,1812.2,,,,,,,,,,,,,,,,,,,0.16,,,10000.0,,,Standardized_SVM_rbf,{'svm__C': 10000.0},0.9,0.01,9.4,0.6,0.04,2.2,0.25,0.05,4.6,0.23,0.07,2.4,0.23,0.06,3.4,0.25,0.09,2.0,0.85,0.03,2.6
lalonde_psid,ipw_stabilized,,,,,,,,,,,,,,,,,,,,,1777.9,-1105.96,1105.96,1223142.05,2136751.46,1461.76,3359893.51,1833.0,,,,,,,,,,,,,,,,,,,0.62,,,100000.0,,,Standardized_SVM_rbf,{'svm__C': 100000.0},0.9,0.01,9.6,0.61,0.05,1.8,0.24,0.06,5.8,0.25,0.08,1.8,0.23,0.07,3.0,0.27,0.09,1.4,0.85,0.03,2.6
